date,subject,message,station,cause,key,category_name,borough,line,reason
11/22/22 12:16,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running express from 34 St-Herald Sq to Canal St. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av. We're repairing a rail at 34 St-Herald Sq.",34 St-Herald Sq,rail,rail,Track Maintenance,['MANH'],Q,Multiple Changes
11/22/22 12:16,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running express from 34 St-Herald Sq to Canal St. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av. We're repairing a rail at 34 St-Herald Sq.",34 St-Herald Sq,rail,rail,Track Maintenance,['MANH'],R,Multiple Changes
11/22/22 12:16,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running express from 34 St-Herald Sq to Canal St. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av. We're repairing a rail at 34 St-Herald Sq.",34 St-Herald Sq,rail,rail,Track Maintenance,['MANH'],W,Multiple Changes
11/22/22 12:13,"BX, 4 Train, Delays",Northbound 4 trains are running with delays after we requested NYPD assistance for someone being disruptive on a train at Burnside Av.,Burnside Av,disruptive,disruptive,Disruptive Passenger,['BX'],4,Delays
11/22/22 12:13,"QNS, J Train, Delays",J trains are delayed in both directions while EMS responds to someone in need of medical help at Sutphin Blvd-Archer Av-JFK Airport.,Sutphin Blvd-Archer Av-JFK Airport,EMS,EMS,Medical Emergency,['QNS'],J,Delays
11/22/22 11:58,"MANH, 6 Train, Delays",Northbound 6 trains are running with delays after we requested EMS for someone in need of assistance on a train at Grand Central-42 St.,Grand Central-42 St,EMS,EMS,Medical Emergency,['MANH'],6,Delays
11/22/22 11:54,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av.",34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],N,Multiple Changes
11/22/22 11:54,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av.",34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],Q,Multiple Changes
11/22/22 11:54,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av.",34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],R,Multiple Changes
11/22/22 11:54,"MANH, N, Q, R, and W Trains, Multiple Changes","Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains. Some southbound R trains are running on the F line from 36 St to 42 St-Bryant Pk, then along the B line to DeKalb Av.",34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],W,Multiple Changes
11/22/22 11:47,"MANH, N, Q, R, and W Trains, Multiple Changes",Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains.,34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],N,Multiple Changes
11/22/22 11:47,"MANH, N, Q, R, and W Trains, Multiple Changes",Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains.,34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],Q,Multiple Changes
11/22/22 11:47,"MANH, N, Q, R, and W Trains, Multiple Changes",Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains.,34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],R,Multiple Changes
11/22/22 11:47,"MANH, N, Q, R, and W Trains, Multiple Changes",Southbound N/Q trains are running on the local track from 34 St-Herald Sq to Canal St. We're investigating the cause of a train's brakes activating at 34 St-Herald Sq. Southbound R/W trains are delayed while they share the same track with rerouted trains.,34 St-Herald Sq,brake,brake,Brake Malfunction,['MANH'],W,Multiple Changes
11/22/22 11:44,"BKLYN, 2 Train, Delays",Northbound 2 trains are running with delays after we removed a train with a mechanical problem from service at Flatbush Av-Brooklyn College.,Flatbush Av-Brooklyn College,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],2,Delays
11/22/22 10:43,"BKLYN, F and G Trains, Local to Express",Northbound F/G trains are running express from Church Av to Smith-9 Sts while our trash collection train works between those stations.,na,trash,trash,Other,['BKLYN'],F,Local to Express
11/22/22 10:43,"BKLYN, F and G Trains, Local to Express",Northbound F/G trains are running express from Church Av to Smith-9 Sts while our trash collection train works between those stations.,na,trash,trash,Other,['BKLYN'],G,Local to Express
11/22/22 9:34,"MANH, 2 and 3 Trains, Express to Local",Southbound 2/3 trains are running local from 72 St to Times Sq-42 St while NYPD responds to individuals being disruptive on a train at 72 St. Expect delays in southbound 1 service while they share the track with rerouted trains.,72 St,disruptive,disruptive,Disruptive Passenger,['MANH'],2,Express to Local
11/22/22 9:34,"MANH, 2 and 3 Trains, Express to Local",Southbound 2/3 trains are running local from 72 St to Times Sq-42 St while NYPD responds to individuals being disruptive on a train at 72 St. Expect delays in southbound 1 service while they share the track with rerouted trains.,72 St,disruptive,disruptive,Disruptive Passenger,['MANH'],3,Express to Local
11/22/22 9:23,"BKLYN, QNS, G Train, Delays",Court Sq-bound G trains are running with delays after EMS responded to someone in need at Broadway.,Broadway,EMS,EMS,Medical Emergency,"['BKLYN', 'QNS']",G,Delays
11/22/22 9:14,"MANH, 1 Train, Delays",1 trains are running with delays in both directions while FDNY responds to reports of a track fire near South Ferry.,South Ferry,fire,fire,Fire or Flooding,['MANH'],1,Delays
11/22/22 9:02,"QNS, N and W Trains, Delays",Southbound N/W trains are running with delays after NYPD removed someone who was being disruptive on a train at Queensboro Plaza.,Queensboro Plaza,disruptive,disruptive,Disruptive Passenger,['QNS'],N,Delays
11/22/22 9:02,"QNS, N and W Trains, Delays",Southbound N/W trains are running with delays after NYPD removed someone who was being disruptive on a train at Queensboro Plaza.,Queensboro Plaza,disruptive,disruptive,Disruptive Passenger,['QNS'],W,Delays
11/22/22 8:20,"BX, 2 Train, Delays",Southbound 2 trains are delayed while we remove a train with a door problem from service at Bronx Park East.,Bronx Park East,door,door,Mechanical Problem,['BX'],2,Delays
11/22/22 7:43,"BKLYN, MANH, L Train, Delays",8 Av-bound L trains are running with delays after we addressed a mechanical problem on a train at Bushwick Av-Aberdeen St.,Bushwick Av-Aberdeen St,mechanical problem,mechanical problem,Mechanical Problem,"['BKLYN', 'MANH']",L,Delays
11/22/22 7:35,"BKLYN, M and R Trains, Delays",Bay Ridge-95 St-bound R and Metropolitan Ave-bound M trains are running with delays after EMS assisted someone in need on a train at Roosevelt Ave.,Roosevelt Ave,EMS,EMS,Medical Emergency,['BKLYN'],M,Delays
11/22/22 7:35,"BKLYN, M and R Trains, Delays",Bay Ridge-95 St-bound R and Metropolitan Ave-bound M trains are running with delays after EMS assisted someone in need on a train at Roosevelt Ave.,Roosevelt Ave,EMS,EMS,Medical Emergency,['BKLYN'],R,Delays
11/22/22 7:19,"MANH, A Train, Express to Local",Southbound A trains are running on the local track from 168 St to 145 St. We are requesting NYPD assistance for someone being disruptive on a train at 145 St.,145 St,disruptive,disruptive,Disruptive Passenger,['MANH'],A,Express to Local
11/22/22 6:16,"BX, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we remove a train car in need of cleaning from service at 3 Av-149 St.,3 Av-149 St,cleaning,cleaning,Cleaning Trains,['BX'],2,Delays
11/22/22 6:16,"BX, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we remove a train car in need of cleaning from service at 3 Av-149 St.,3 Av-149 St,cleaning,cleaning,Cleaning Trains,['BX'],5,Delays
11/22/22 4:41,"MANH, 4 and 6 Trains, Delays",Northbound 4/6 trains are delayed while we request NYPD assistance for an unauthorized person on the tracks at 96 St.,96 St,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],4,Delays
11/22/22 4:41,"MANH, 4 and 6 Trains, Delays",Northbound 4/6 trains are delayed while we request NYPD assistance for an unauthorized person on the tracks at 96 St.,96 St,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],6,Delays
11/22/22 4:19,"MANH, 1 and 2 Trains, Delays",Northbound 1/2 trains are delayed while we request NYPD and EMS assistance for someone in need at 14 St.,14 St,EMS,EMS,Medical Emergency,['MANH'],1,Delays
11/22/22 4:19,"MANH, 1 and 2 Trains, Delays",Northbound 1/2 trains are delayed while we request NYPD and EMS assistance for someone in need at 14 St.,14 St,EMS,EMS,Medical Emergency,['MANH'],2,Delays
11/22/22 2:24,"MANH, 1 Train, Delays",Northbound 1 trains are delayed while we replace rails near 157 St.,157 St,replace rails,replace rails,Track Maintenance,['MANH'],1,Delays
11/22/22 1:37,"MANH, A Train, Local to Express","Southbound A trains are running express from 125 St to 59 St-Columbus Circle while our crews replace rails near 59 St-Columbus Circle. For service to/from bypassed stations, take a northbound train. Expect delays on southbound D service as they share a track with rerouted trains.",59 St-Columbus Circle,replace rails,replace rails,Track Maintenance,['MANH'],A,Local to Express
11/22/22 0:40,"MANH, 6 Train, Delays",Northbound 6 trains are delayed while we conduct an investigation at 86 St.,86 St,na,na,Unknown Cause,['MANH'],6,Delays
11/21/22 22:55,"QNS, E and F Trains, Delays",Northbound E/F trains are delayed while NYPD responds to a customer altercation at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,customer altercation,customer altercation,Disruptive Passenger,['QNS'],E,Delays
11/21/22 22:55,"QNS, E and F Trains, Delays",Northbound E/F trains are delayed while NYPD responds to a customer altercation at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,customer altercation,customer altercation,Disruptive Passenger,['QNS'],F,Delays
11/21/22 21:36,"QNS, A Train, Delays",Far Rockaway-bound A trains are delayed while we investigate why a train's brakes activated near Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/21/22 21:33,"MANH, 6 Train, Delays",Northbound 6 trains are running with delays after we addressed a mechanical problem on a train at Spring St.,Spring St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],6,Delays
11/21/22 21:17,"BKLYN, B and Q Trains, Multiple Changes",Southbound B trains are running local from Prospect Park to Kings Hwy while we investigate why a train's brakes activated at Newkirk Plaza. Expect B/Q delays.,Newkirk Plaza,brake,brake,Brake Malfunction,['BKLYN'],B,Multiple Changes
11/21/22 21:17,"BKLYN, B and Q Trains, Multiple Changes",Southbound B trains are running local from Prospect Park to Kings Hwy while we investigate why a train's brakes activated at Newkirk Plaza. Expect B/Q delays.,Newkirk Plaza,brake,brake,Brake Malfunction,['BKLYN'],Q,Multiple Changes
11/21/22 20:50,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while EMS responds to a customer in need at 135 St. Some southbound 2 trains are running via 5 from 149 St-Grand Concourse to Nevins St.,135 St,EMS,EMS,Medical Emergency,['MANH'],2,Delays
11/21/22 20:50,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while EMS responds to a customer in need at 135 St. Some southbound 2 trains are running via 5 from 149 St-Grand Concourse to Nevins St.,135 St,EMS,EMS,Medical Emergency,['MANH'],3,Delays
11/21/22 20:47,"3 and 4 Trains, Multiple Changes","3 Train are express from Atlantic Av to Utica Av. 4 trains are delayed in both directions. Some southbound 4 trains will run via 3 to New Lots Av. What's Happening? EMS is responding to a customer in need at Crown Hts-Utica Av. For service to/from bypassed stops, take a northbound train.",Crown Hts-Utica Av,EMS,EMS,Medical Emergency,[],3,Multiple Changes
11/21/22 20:47,"3 and 4 Trains, Multiple Changes","3 Train are express from Atlantic Av to Utica Av. 4 trains are delayed in both directions. Some southbound 4 trains will run via 3 to New Lots Av. What's Happening? EMS is responding to a customer in need at Crown Hts-Utica Av. For service to/from bypassed stops, take a northbound train.",Crown Hts-Utica Av,EMS,EMS,Medical Emergency,[],4,Multiple Changes
11/21/22 20:18,"BKLYN, A Train, Delays",Southbound A trains are delayed while we address a switch problem at Euclid Av.,Euclid Av,switch,switch,Switch Malfunction,['BKLYN'],A,Delays
